position,x,value
1759.0,1658021463034,1.295558214187622
1760.0,1658021463984,1.578000545501709
1761.0,1658021464931,1.297033667564392
1762.0,1658021465882,1.6551971435546875
1763.0,1658021466831,1.4877439737319946
1764.0,1658021467777,1.2830859422683716
1765.0,1658021468717,1.283539891242981
1766.0,1658021469652,1.167265772819519
1767.0,1658021470587,1.639851689338684
1768.0,1658021471523,1.58685302734375
1769.0,1658021472457,1.5673108100891113
1770.0,1658021473394,1.4387861490249634
1771.0,1658021474331,1.353749394416809
1772.0,1658021475267,1.5060933828353882
1773.0,1658021476218,1.6518759727478027
1774.0,1658021477164,1.4633736610412598
1775.0,1658021478113,1.3945043087005615
1776.0,1658021479064,1.5176331996917725
1777.0,1658021480024,1.4557887315750122
1778.0,1658021480973,1.5138049125671387
1779.0,1658021481921,1.3405780792236328
1780.0,1658021482870,1.1715760231018066
1781.0,1658021483818,1.3233356475830078
1782.0,1658021484764,1.389416217803955
1783.0,1658021485712,1.471346139907837
1784.0,1658021486656,1.368109107017517
1785.0,1658021487606,1.565037488937378
1786.0,1658021488547,1.3984971046447754
1787.0,1658021489482,1.4736535549163818
1788.0,1658021490418,1.5401867628097534
1789.0,1658021491360,1.5404537916183472
1790.0,1658021492298,1.539858102798462
1791.0,1658021493235,1.4833779335021973
1792.0,1658021494181,1.2154256105422974
1793.0,1658021495130,1.6205195188522339
1794.0,1658021496079,1.6039984226226807
1795.0,1658021497021,1.329816222190857
1796.0,1658021511599,1.3662909269332886
1797.0,1658021512546,1.1078695058822632
1798.0,1658021513488,1.3894445896148682
1799.0,1658021514434,1.1080142259597778
1800.0,1658021515375,1.2752606868743896
1801.0,1658021516307,1.5190951824188232
1802.0,1658021517241,1.6206471920013428
1803.0,1658021518181,1.4245822429656982
1804.0,1658021519113,1.5123354196548462
1805.0,1658021520048,1.490585207939148
1806.0,1658021520984,1.3684184551239014
1807.0,1658021521921,1.4471360445022583
1808.0,1658021522857,1.3014724254608154
1809.0,1658021523796,1.3833370208740234
1810.0,1658021524739,1.3563755750656128
1811.0,1658021525675,1.3483402729034424
1812.0,1658021526610,1.443666934967041
1813.0,1658021527562,1.4103045463562012
1814.0,1658021528513,1.4205585718154907
1815.0,1658021529455,1.2431122064590454
1816.0,1658021530392,1.3487330675125122
1817.0,1658021531332,1.3947526216506958
1818.0,1658021532278,1.4279567003250122
1819.0,1658021533220,1.4404819011688232
1820.0,1658021534156,1.3102327585220337
1821.0,1658021535096,1.3668078184127808
1822.0,1658021536049,1.294873595237732
1823.0,1658021537004,1.4665322303771973
1824.0,1658021537950,1.2485336065292358
1825.0,1658021538895,1.6158627271652222
1826.0,1658021539835,1.3925929069519043
1827.0,1658021540771,1.2506896257400513
1828.0,1658021541706,1.382354974746704
1829.0,1658021542641,1.6332319974899292
1830.0,1658021543581,1.502644658088684
1831.0,1658021544516,1.4351884126663208
1832.0,1658021545451,1.2201941013336182
1833.0,1658021546389,1.2267181873321533
1834.0,1658021547325,1.483594298362732
1835.0,1658021548262,1.237380027770996
1836.0,1658021549198,1.2371716499328613
1837.0,1658021550142,1.62998628616333
1838.0,1658021551081,1.4458868503570557
1839.0,1658021552020,1.1947672367095947
1840.0,1658021552957,1.437379240989685
1841.0,1658021553898,1.3372713327407837
1842.0,1658021554834,1.4787629842758179
1843.0,1658021555770,1.3616093397140503
1844.0,1658021556716,1.3472909927368164
1845.0,1658021557665,1.347718596458435
1846.0,1658021580030,1.2172282934188843
1847.0,1658021580961,1.306217074394226
1848.0,1658021581892,1.4753035306930542
1849.0,1658021582823,1.5170066356658936
1850.0,1658021583753,1.5446797609329224
1851.0,1658021584698,1.3903132677078247
1852.0,1658021585635,1.3537896871566772
1853.0,1658021586569,1.4528915882110596
1854.0,1658021587502,1.5157431364059448
1855.0,1658021588432,1.4547114372253418
1856.0,1658021589363,1.3294423818588257
1857.0,1658021590295,1.208916425704956
1858.0,1658021591238,1.28147554397583
1859.0,1658021592167,1.3379390239715576
1860.0,1658021593098,1.2528626918792725
1861.0,1658021594031,1.2924333810806274
1862.0,1658021594969,1.321604609489441
1863.0,1658021595910,1.2177084684371948
1864.0,1658021596846,1.4756181240081787
1865.0,1658021597780,1.5586587190628052
1866.0,1658021598713,1.2184922695159912
1867.0,1658021599644,1.3466359376907349
1868.0,1658021600575,1.2968311309814453
1869.0,1658021601511,1.4101886749267578
1870.0,1658021602445,1.563414216041565
1871.0,1658021603383,1.401368498802185
1872.0,1658021604316,1.4383009672164917
1873.0,1658021605253,1.257997989654541
1874.0,1658021606197,1.371106505393982
1875.0,1658021607132,1.6241644620895386
1876.0,1658021608066,1.4538781642913818
1877.0,1658021609004,1.3052771091461182
1878.0,1658021609942,1.4457536935806274
1879.0,1658021610878,1.156798243522644
1880.0,1658021611814,1.5875201225280762
1881.0,1658021612750,1.3537702560424805
1882.0,1658021613685,1.192662000656128
1883.0,1658021614620,1.3957799673080444
1884.0,1658021615554,1.4288941621780396
1885.0,1658021616490,1.4503307342529297
1886.0,1658021617426,1.495548129081726
1887.0,1658021618362,1.3057746887207031
1888.0,1658021619298,1.4589506387710571
1889.0,1658021620232,1.5495573282241821
1890.0,1658021621166,1.2564959526062012
1891.0,1658021622101,1.4527277946472168
1892.0,1658021623039,1.2729785442352295
1893.0,1658021623974,1.5489386320114136
1894.0,1658021624909,1.5004103183746338
1895.0,1658021625845,1.5842978954315186
1896.0,1658021648101,1.4345972537994385
1897.0,1658021649043,1.3407315015792847
1898.0,1658021649988,1.273033857345581
1899.0,1658021650921,1.5026220083236694
1900.0,1658021651851,1.4584307670593262
1901.0,1658021652785,1.3111119270324707
1902.0,1658021653715,1.3694559335708618
1903.0,1658021654646,1.1114248037338257
1904.0,1658021655577,1.4332492351531982
1905.0,1658021656509,1.3594108819961548
1906.0,1658021657440,1.4263876676559448
1907.0,1658021658371,1.6151840686798096
1908.0,1658021659302,1.4317824840545654
1909.0,1658021660234,1.6280510425567627
1910.0,1658021661168,1.449886441230774
1911.0,1658021662101,1.294630765914917
1912.0,1658021663032,1.261139988899231
1913.0,1658021663968,1.3700002431869507
1914.0,1658021664899,1.6090773344039917
1915.0,1658021665838,1.4804774522781372
1916.0,1658021666779,1.4185967445373535
1917.0,1658021667718,1.5097154378890991
1918.0,1658021668650,1.5464335680007935
1919.0,1658021669582,1.5433459281921387
1920.0,1658021670514,1.341519832611084
1921.0,1658021671447,1.4940333366394043
1922.0,1658021672379,1.4278665781021118
1923.0,1658021673314,1.393155574798584
1924.0,1658021674249,1.6472043991088867
1925.0,1658021675202,1.6926506757736206
1926.0,1658021676152,1.4611791372299194
1927.0,1658021677098,1.6416826248168945
1928.0,1658021678042,1.4989937543869019
1929.0,1658021678978,1.508507490158081
1930.0,1658021679917,1.181573510169983
1931.0,1658021680851,1.407659888267517
1932.0,1658021681791,1.6376415491104126
1933.0,1658021682730,1.380608320236206
1934.0,1658021683664,1.381905198097229
1935.0,1658021684601,1.3527284860610962
1936.0,1658021685535,1.4500420093536377
1937.0,1658021686473,1.348814606666565
1938.0,1658021687409,1.3238067626953125
1939.0,1658021688349,1.355291485786438
1940.0,1658021689288,1.3830076456069946
1941.0,1658021690236,1.290734887123108
1942.0,1658021691181,1.4292155504226685
1943.0,1658021692122,1.378319263458252
1944.0,1658021693057,1.590683102607727
1945.0,1658021693994,1.459077000617981
1946.0,1658021716776,1.2080926895141602
1947.0,1658021717721,1.5224003791809082
1948.0,1658021718673,1.3225116729736328
1949.0,1658021719617,1.2973599433898926
1950.0,1658021720557,1.7135893106460571
1951.0,1658021721497,1.3544670343399048
1952.0,1658021722440,1.493680477142334
1953.0,1658021723371,1.445014238357544
1954.0,1658021724302,1.5137685537338257
1955.0,1658021725239,1.5129530429840088
1956.0,1658021726172,1.479341983795166
1957.0,1658021727108,1.3820115327835083
1958.0,1658021728042,1.4146275520324707
1959.0,1658021728975,1.2715407609939575
1960.0,1658021729914,1.533656358718872
1961.0,1658021730847,1.5053726434707642
1962.0,1658021731782,1.4986909627914429
1963.0,1658021732712,1.384021520614624
1964.0,1658021733644,1.4578781127929688
1965.0,1658021734584,1.395002841949463
1966.0,1658021735515,1.4231938123703003
1967.0,1658021736448,1.352594017982483
1968.0,1658021737379,1.6275626420974731
1969.0,1658021738315,1.4181702136993408
1970.0,1658021739247,1.5800789594650269
1971.0,1658021740179,1.311474323272705
1972.0,1658021741119,1.3831754922866821
1973.0,1658021742052,1.3175469636917114
1974.0,1658021742984,1.346663475036621
1975.0,1658021743920,1.3721845149993896
1976.0,1658021744852,1.2586588859558105
1977.0,1658021745786,1.385614275932312
1978.0,1658021746721,1.3237332105636597
1979.0,1658021747655,1.3255869150161743
1980.0,1658021748591,1.2234299182891846
1981.0,1658021749529,1.3562496900558472
1982.0,1658021750474,1.6360334157943726
1983.0,1658021751423,1.2936087846755981
1984.0,1658021752372,1.3353995084762573
1985.0,1658021753317,1.5428190231323242
1986.0,1658021754260,1.299898386001587
1987.0,1658021755207,1.42159903049469
1988.0,1658021756153,1.557554006576538
1989.0,1658021757099,1.5047844648361206
1990.0,1658021758038,1.2479418516159058
1991.0,1658021758983,1.47446870803833
1992.0,1658021759919,1.4637305736541748
1993.0,1658021760856,1.1954196691513062
1994.0,1658021761794,1.1836658716201782
1995.0,1658021762728,1.5593063831329346
1996.0,1658021784298,1.5405972003936768
1997.0,1658021785231,1.2392867803573608
1998.0,1658021786159,1.4620087146759033
1999.0,1658021787087,1.3235784769058228
2000.0,1658021788016,1.319055199623108
2001.0,1658021788944,1.303296446800232
2002.0,1658021789877,1.394733190536499
2003.0,1658021790815,1.5709272623062134
2004.0,1658021791749,1.5603805780410767
2005.0,1658021792687,1.6477971076965332
2006.0,1658021793638,1.2756959199905396
2007.0,1658021794583,1.276834487915039
2008.0,1658021795525,1.6466213464736938
2009.0,1658021796467,1.1542248725891113
2010.0,1658021797408,1.278259515762329
2011.0,1658021798341,1.7614291906356812
2012.0,1658021799274,1.2202366590499878
2013.0,1658021800205,1.4442660808563232
2014.0,1658021801140,1.4159331321716309
2015.0,1658021802074,1.3391293287277222
2016.0,1658021803006,1.6191619634628296
2017.0,1658021803939,1.6465167999267578
2018.0,1658021804881,1.4394536018371582
2019.0,1658021805816,1.4040226936340332
2020.0,1658021806747,1.4037976264953613
2021.0,1658021807680,1.1766446828842163
2022.0,1658021808611,1.3818093538284302
2023.0,1658021809561,1.4243658781051636
2024.0,1658021810497,1.472261905670166
2025.0,1658021811433,1.561219573020935
2026.0,1658021812371,1.4328304529190063
2027.0,1658021813308,1.0878872871398926
2028.0,1658021814244,1.4834105968475342
2029.0,1658021815180,1.3018935918807983
2030.0,1658021816116,1.4109569787979126
2031.0,1658021817051,1.336283564567566
2032.0,1658021817987,1.367067813873291
2033.0,1658021818923,1.2622612714767456
2034.0,1658021819863,1.0723410844802856
2035.0,1658021820807,1.329053282737732
2036.0,1658021821753,1.6657485961914062
2037.0,1658021822708,1.4526402950286865
2038.0,1658021823655,1.5580507516860962
2039.0,1658021824607,1.330414056777954
2040.0,1658021825559,1.4393928050994873
2041.0,1658021826504,1.5824732780456543
2042.0,1658021827452,1.3351820707321167
2043.0,1658021828398,1.4162927865982056
2044.0,1658021829345,1.4469587802886963
2045.0,1658021830292,1.3537030220031738
2046.0,1658021852380,1.1751595735549927
2047.0,1658021853310,1.4749047756195068
2048.0,1658021854239,1.7486660480499268
2049.0,1658021855175,1.3157017230987549
2050.0,1658021856106,1.4842629432678223
2051.0,1658021857038,1.3507436513900757
2052.0,1658021857968,1.472658634185791
2053.0,1658021858898,1.4340646266937256
2054.0,1658021859830,1.3987178802490234
2055.0,1658021860765,1.4099618196487427
2056.0,1658021861695,1.1683363914489746
2057.0,1658021862624,1.1913931369781494
2058.0,1658021863557,1.403100848197937
2059.0,1658021864489,1.4292598962783813
2060.0,1658021865429,1.5895938873291016
2061.0,1658021866362,1.6780098676681519
2062.0,1658021867292,1.5936315059661865
2063.0,1658021868224,1.3147647380828857
2064.0,1658021869155,1.707165241241455
2065.0,1658021870087,1.4695899486541748
2066.0,1658021871020,1.4033246040344238
2067.0,1658021871951,1.3842886686325073
2068.0,1658021872883,1.3045105934143066
2069.0,1658021873828,1.2383854389190674
2070.0,1658021874760,1.4792886972427368
2071.0,1658021875691,1.5051738023757935
2072.0,1658021876625,1.4177931547164917
2073.0,1658021877561,1.4419108629226685
2074.0,1658021878494,1.4052683115005493
2075.0,1658021879430,1.4389652013778687
2076.0,1658021880372,1.5961447954177856
2077.0,1658021881320,1.4580483436584473
2078.0,1658021882262,1.4036474227905273
2079.0,1658021883197,1.339579701423645
2080.0,1658021884139,1.6041399240493774
2081.0,1658021885072,1.4137659072875977
2082.0,1658021886009,1.3403207063674927
2083.0,1658021886949,1.357911467552185
2084.0,1658021887882,1.3849964141845703
2085.0,1658021888826,1.4137839078903198
2086.0,1658021889764,1.402272343635559
2087.0,1658021890698,1.3168158531188965
2088.0,1658021891635,1.3457947969436646
2089.0,1658021892572,1.2706987857818604
2090.0,1658021893508,1.5377349853515625
2091.0,1658021894443,1.2530940771102905
2092.0,1658021895383,1.3654944896697998
2093.0,1658021896320,1.2772952318191528
2094.0,1658021897256,1.3201119899749756
2095.0,1658021898193,1.3012664318084717
2096.0,1658021920614,1.6171743869781494
2097.0,1658021921544,1.4604027271270752
2098.0,1658021922475,1.4198616743087769
2099.0,1658021923405,1.274023175239563
2100.0,1658021924335,1.3983001708984375
2101.0,1658021925266,1.608944058418274
2102.0,1658021926196,1.2921704053878784
2103.0,1658021927125,1.5248465538024902
2104.0,1658021928056,1.6030633449554443
2105.0,1658021928987,1.4240952730178833
2106.0,1658021929922,1.48996901512146
2107.0,1658021930853,1.4948790073394775
2108.0,1658021931783,1.2874248027801514
2109.0,1658021932714,1.355117678642273
2110.0,1658021933646,1.4784373044967651
2111.0,1658021934577,1.4260927438735962
2112.0,1658021935508,1.3849177360534668
2113.0,1658021936440,1.5967098474502563
2114.0,1658021937371,1.1854126453399658
2115.0,1658021938303,1.3808355331420898
2116.0,1658021939238,1.2705295085906982
2117.0,1658021940169,1.4314844608306885
2118.0,1658021941102,1.3515949249267578
2119.0,1658021942032,1.4225932359695435
2120.0,1658021942964,1.4113065004348755
2121.0,1658021943896,1.4225246906280518
2122.0,1658021944833,1.4948899745941162
2123.0,1658021945768,1.463983178138733
2124.0,1658021946702,1.4680558443069458
2125.0,1658021947642,1.461762547492981
2126.0,1658021948581,1.2733787298202515
2127.0,1658021949515,1.2033528089523315
2128.0,1658021950458,1.3403429985046387
2129.0,1658021951401,1.6004713773727417
2130.0,1658021952335,1.2557591199874878
2131.0,1658021953269,1.5403021574020386
2132.0,1658021954204,1.29784095287323
2133.0,1658021955138,1.3727729320526123
2134.0,1658021956081,1.3501943349838257
2135.0,1658021957032,1.5264009237289429
2136.0,1658021957967,1.6398279666900635
2137.0,1658021958905,1.4607740640640259
2138.0,1658021959851,1.4515931606292725
2139.0,1658021960795,1.3072361946105957
2140.0,1658021961734,1.5531142950057983
2141.0,1658021962671,1.4407538175582886
2142.0,1658021963614,1.402536153793335
2143.0,1658021964553,1.580994963645935
2144.0,1658021965500,1.4331516027450562
2145.0,1658021966444,1.4182485342025757
2146.0,1658021989094,1.372992753982544
2147.0,1658021990023,1.4463608264923096
2148.0,1658021990954,1.3577204942703247
2149.0,1658021991889,1.2059364318847656
2150.0,1658021992829,1.5481082201004028
2151.0,1658021993771,1.4915337562561035
2152.0,1658021994705,1.3573877811431885
2153.0,1658021995651,1.3270684480667114
2154.0,1658021996595,1.081762671470642
2155.0,1658021997538,1.549115538597107
2156.0,1658021998483,1.4886490106582642
2157.0,1658021999424,1.3939259052276611
2158.0,1658022000354,1.3681412935256958
2159.0,1658022001283,1.4059325456619263
2160.0,1658022002219,1.452513575553894
2161.0,1658022003149,1.3853543996810913
2162.0,1658022004080,1.3679392337799072
2163.0,1658022005027,1.4235780239105225
2164.0,1658022005959,1.5847505331039429
2165.0,1658022006892,1.3311493396759033
2166.0,1658022007825,1.209855079650879
2167.0,1658022008758,1.3567360639572144
2168.0,1658022009690,1.3222708702087402
2169.0,1658022010621,1.485016942024231
2170.0,1658022011559,1.4252275228500366
2171.0,1658022012500,1.5088341236114502
2172.0,1658022013432,1.4135420322418213
2173.0,1658022014367,1.205686330795288
2174.0,1658022015302,1.557422399520874
2175.0,1658022016237,1.3131741285324097
2176.0,1658022017170,1.4538962841033936
2177.0,1658022018104,1.4897598028182983
2178.0,1658022019041,1.220848560333252
2179.0,1658022019976,1.263859510421753
2180.0,1658022020910,1.4523845911026
2181.0,1658022021845,1.4005248546600342
2182.0,1658022022780,1.4976694583892822
2183.0,1658022023717,1.3996933698654175
2184.0,1658022024650,1.3902500867843628
2185.0,1658022025586,1.3774021863937378
2186.0,1658022026520,1.3941009044647217
2187.0,1658022027457,1.5028561353683472
2188.0,1658022028393,1.4551708698272705
2189.0,1658022029328,1.4014480113983154
2190.0,1658022030264,1.6189433336257935
2191.0,1658022031200,1.5632261037826538
2192.0,1658022032137,1.503414273262024
2193.0,1658022033075,1.3739346265792847
2194.0,1658022034015,1.501024842262268
2195.0,1658022034953,1.375150442123413
2196.0,1658022049729,1.4573971033096313
2197.0,1658022050660,1.5506608486175537
2198.0,1658022051593,1.5748728513717651
2199.0,1658022052524,1.6161065101623535
2200.0,1658022053454,1.1611716747283936
2201.0,1658022054386,1.481455683708191
2202.0,1658022055337,1.5486721992492676
2203.0,1658022056279,1.3754652738571167
2204.0,1658022057213,1.555054783821106
2205.0,1658022058144,1.4989960193634033
2206.0,1658022059075,1.6135907173156738
2207.0,1658022060026,1.350034475326538
2208.0,1658022060974,1.391383409500122
2209.0,1658022061923,1.2544564008712769
2210.0,1658022062870,1.481967806816101
2211.0,1658022063815,1.2020378112792969
2212.0,1658022064749,1.3858636617660522
2213.0,1658022065684,1.7414329051971436
2214.0,1658022066620,1.5807620286941528
2215.0,1658022067556,1.436043620109558
2216.0,1658022068492,1.3950258493423462
2217.0,1658022069426,1.6352713108062744
2218.0,1658022070366,1.4505164623260498
2219.0,1658022071301,1.1310951709747314
2220.0,1658022072235,1.4410665035247803
2221.0,1658022073169,1.387404203414917
2222.0,1658022074106,1.566037654876709
2223.0,1658022075043,1.4580352306365967
2224.0,1658022075983,1.2749022245407104
2225.0,1658022076919,1.329762578010559
2226.0,1658022077856,1.4939016103744507
2227.0,1658022078791,1.3377162218093872
2228.0,1658022079725,1.4056339263916016
2229.0,1658022080661,1.7241564989089966
2230.0,1658022081596,1.346580982208252
2231.0,1658022082532,1.3110274076461792
2232.0,1658022083468,1.6074748039245605
2233.0,1658022084413,1.3983018398284912
2234.0,1658022085349,1.4513887166976929
2235.0,1658022086287,1.672908067703247
2236.0,1658022087227,1.302106499671936
2237.0,1658022088165,1.527664065361023
2238.0,1658022089101,1.382816195487976
2239.0,1658022090039,1.333341360092163
2240.0,1658022090977,1.147035837173462
2241.0,1658022091923,1.384507179260254
2242.0,1658022092862,1.4631290435791016
2243.0,1658022093801,1.497565746307373
2244.0,1658022094737,1.5472640991210938
2245.0,1658022109146,1.461821436882019
2246.0,1658022110079,1.5792815685272217
2247.0,1658022111011,1.423115849494934
2248.0,1658022111944,1.2416279315948486
2249.0,1658022112878,1.5425631999969482
2250.0,1658022113812,1.313546895980835
2251.0,1658022114745,1.4647045135498047
2252.0,1658022115678,1.4331270456314087
2253.0,1658022116614,1.4422158002853394
2254.0,1658022117549,1.2539374828338623
2255.0,1658022118484,1.5923932790756226
2256.0,1658022119420,1.5508326292037964
2257.0,1658022120356,1.267895221710205
2258.0,1658022121293,1.3456603288650513
2259.0,1658022122229,1.369154930114746
2260.0,1658022123165,1.4189897775650024
2261.0,1658022124104,1.2938355207443237
2262.0,1658022125038,1.3833574056625366
2263.0,1658022125973,1.5514369010925293
2264.0,1658022126665,1.2706408500671387
2265.0,1658022130706,1.5223419666290283
2266.0,1658022131652,1.4155113697052002
2267.0,1658022132593,1.5617427825927734
2268.0,1658022133535,1.1776474714279175
2269.0,1658022134469,1.5279327630996704
2270.0,1658022135412,1.400586485862732
2271.0,1658022136347,1.3863039016723633
2272.0,1658022137282,1.4392985105514526
2273.0,1658022138220,1.3203922510147095
2274.0,1658022139158,1.2910659313201904
2275.0,1658022140106,1.4466966390609741
2276.0,1658022141046,1.2211655378341675
2277.0,1658022141992,1.4529616832733154
2278.0,1658022142934,1.456936001777649
2279.0,1658022143869,1.5884394645690918
2280.0,1658022144807,1.4162431955337524
2281.0,1658022145744,1.4697691202163696
2282.0,1658022146680,1.3526642322540283
2283.0,1658022147617,1.4401545524597168
2284.0,1658022148553,1.4552035331726074
2285.0,1658022149490,1.4068388938903809
2286.0,1658022150427,1.3534033298492432
2287.0,1658022151370,1.4362841844558716
2288.0,1658022152310,1.2691514492034912
2289.0,1658022153248,1.3862167596817017
2290.0,1658022154189,1.455909013748169
2291.0,1658022155126,1.4602224826812744
2292.0,1658022156063,1.226486325263977
2293.0,1658022157006,1.2370665073394775
2294.0,1658022179842,1.2375612258911133
2295.0,1658022180783,1.4819549322128296
2296.0,1658022181722,1.3743525743484497
2297.0,1658022182663,1.3771493434906006
2298.0,1658022183665,1.4354641437530518
2299.0,1658022184605,1.3182806968688965
2300.0,1658022185540,1.2494385242462158
2301.0,1658022186489,1.3883286714553833
2302.0,1658022187431,1.4601277112960815
2303.0,1658022188367,1.5541706085205078
2304.0,1658022189307,1.4889342784881592
2305.0,1658022190244,1.5399917364120483
2306.0,1658022191175,1.5552537441253662
2307.0,1658022192113,1.442733883857727
2308.0,1658022193050,1.536778450012207
2309.0,1658022193985,1.3174331188201904
2310.0,1658022194917,1.5044957399368286
2311.0,1658022195852,1.6834230422973633
2312.0,1658022196789,1.4832714796066284
2313.0,1658022197734,1.5639082193374634
2314.0,1658022198676,1.2285469770431519
2315.0,1658022199609,1.5127480030059814
2316.0,1658022200548,1.4639085531234741
2317.0,1658022201487,1.3320120573043823
2318.0,1658022202426,1.4190012216567993
2319.0,1658022203361,1.3330117464065552
2320.0,1658022204291,1.5249661207199097
2321.0,1658022205225,1.234658122062683
2322.0,1658022206162,1.4130064249038696
2323.0,1658022207095,1.379173994064331
2324.0,1658022208036,1.3537862300872803
2325.0,1658022208969,1.3464562892913818
2326.0,1658022209909,1.3823528289794922
2327.0,1658022210848,1.4784440994262695
2328.0,1658022211790,1.4470727443695068
2329.0,1658022212726,1.4348249435424805
2330.0,1658022213675,1.4059516191482544
2331.0,1658022214621,1.5124495029449463
2332.0,1658022215570,1.5898393392562866
2333.0,1658022216510,1.2618770599365234
2334.0,1658022217447,1.5920113325119019
2335.0,1658022218400,1.5087087154388428
2336.0,1658022219336,1.477948546409607
2337.0,1658022220276,1.5256989002227783
2338.0,1658022221213,1.7043728828430176
2339.0,1658022222148,1.32577645778656
2340.0,1658022223083,1.3284276723861694
2341.0,1658022224018,1.3526090383529663
2342.0,1658022224955,1.3244303464889526
2343.0,1658022225896,1.3920670747756958
2344.0,1658022240709,1.4035708904266357
2345.0,1658022241647,1.3290162086486816
2346.0,1658022242579,1.303873896598816
2347.0,1658022243510,1.5820434093475342
2348.0,1658022244441,1.143730878829956
2349.0,1658022245374,1.4171653985977173
2350.0,1658022246307,1.40708327293396
2351.0,1658022247252,1.5342013835906982
2352.0,1658022248200,1.415189504623413
2353.0,1658022249145,1.7232447862625122
2354.0,1658022250091,1.4347447156906128
2355.0,1658022251030,1.573227047920227
2356.0,1658022251966,1.4972060918807983
2357.0,1658022252902,1.372321605682373
2358.0,1658022253844,1.646714448928833
2359.0,1658022254782,1.3407068252563477
2360.0,1658022255727,1.407257080078125
2361.0,1658022256669,1.5425066947937012
2362.0,1658022257608,1.4433372020721436
2363.0,1658022258542,1.638408899307251
2364.0,1658022259475,1.3488385677337646
2365.0,1658022260411,1.2135753631591797
2366.0,1658022261349,1.5117284059524536
2367.0,1658022262284,1.5401204824447632
2368.0,1658022263218,1.4610406160354614
2369.0,1658022264153,1.0555614233016968
2370.0,1658022265087,1.6703698635101318
2371.0,1658022266024,1.3066562414169312
2372.0,1658022266958,1.4495259523391724
2373.0,1658022267894,1.3567818403244019
2374.0,1658022268830,1.2830843925476074
2375.0,1658022269764,1.365360140800476
2376.0,1658022270713,1.3780272006988525
2377.0,1658022271660,1.4068951606750488
2378.0,1658022272595,1.3570927381515503
2379.0,1658022273543,1.232271432876587
2380.0,1658022274480,1.4698655605316162
2381.0,1658022275421,1.5845662355422974
2382.0,1658022276358,1.237126350402832
2383.0,1658022277293,1.409958004951477
2384.0,1658022278230,1.3698203563690186
2385.0,1658022279169,1.540621042251587
2386.0,1658022280106,1.2524908781051636
2387.0,1658022281042,1.5174211263656616
2388.0,1658022281978,1.5409817695617676
2389.0,1658022282912,1.3987112045288086
2390.0,1658022283848,1.5004878044128418
2391.0,1658022284783,1.3857725858688354
2392.0,1658022285718,1.4105719327926636
2393.0,1658022286654,1.5071371793746948
2394.0,1658022301314,1.4829461574554443
2395.0,1658022302254,1.3514002561569214
2396.0,1658022303191,1.31325101852417
2397.0,1658022304124,1.3493014574050903
2398.0,1658022305060,1.2192907333374023
2399.0,1658022305992,1.2917661666870117
2400.0,1658022306939,1.3386478424072266
2401.0,1658022307872,1.3173671960830688
2402.0,1658022308806,1.3325026035308838
2403.0,1658022309739,1.4843171834945679
2404.0,1658022310681,1.358766794204712
2405.0,1658022311620,1.6066676378250122
2406.0,1658022312557,1.3337353467941284
2407.0,1658022313498,1.351017951965332
2408.0,1658022314439,1.4983423948287964
2409.0,1658022315379,1.3855085372924805
2410.0,1658022316320,1.4653303623199463
2411.0,1658022317253,1.373259425163269
2412.0,1658022318188,1.3860456943511963
2413.0,1658022319123,1.4956508874893188
2414.0,1658022320078,1.2453292608261108
2415.0,1658022321020,1.478053331375122
2416.0,1658022321954,1.38497793674469
2417.0,1658022322889,1.5614150762557983
2418.0,1658022323825,1.5459357500076294
2419.0,1658022324762,1.4023114442825317
2420.0,1658022325696,1.3355913162231445
2421.0,1658022326633,1.3389812707901
2422.0,1658022327568,1.3200652599334717
2423.0,1658022328504,1.4463139772415161
2424.0,1658022329440,1.2472811937332153
2425.0,1658022330384,1.2742938995361328
2426.0,1658022331341,1.5055569410324097
2427.0,1658022332311,1.5955774784088135
2428.0,1658022333266,1.4332200288772583
2429.0,1658022334203,1.696629524230957
2430.0,1658022335140,1.374496579170227
2431.0,1658022336076,1.439305067062378
2432.0,1658022337013,1.1808183193206787
2433.0,1658022337951,1.3294868469238281
2434.0,1658022338888,1.2831834554672241
2435.0,1658022339825,1.545940637588501
2436.0,1658022340763,1.5000978708267212
2437.0,1658022341699,1.5561460256576538
2438.0,1658022342643,1.4556100368499756
2439.0,1658022343581,1.5325450897216797
2440.0,1658022344519,1.52011239528656
2441.0,1658022345456,1.3191759586334229
2442.0,1658022346391,1.5783880949020386
2443.0,1658022347327,1.4407970905303955
2444.0,1658022369075,1.3775732517242432
2445.0,1658022370010,1.5458683967590332
2446.0,1658022370941,1.4795336723327637
2447.0,1658022371873,1.5066640377044678
2448.0,1658022372807,1.3040897846221924
2449.0,1658022373741,1.3482862710952759
2450.0,1658022374671,1.4658571481704712
2451.0,1658022375604,1.2909859418869019
2452.0,1658022376540,1.6282910108566284
2453.0,1658022377476,1.3445518016815186
2454.0,1658022378407,1.2367773056030273
2455.0,1658022379340,1.3383511304855347
2456.0,1658022380273,1.3993912935256958
2457.0,1658022381215,1.3364734649658203
2458.0,1658022382157,1.392472505569458
2459.0,1658022383100,1.5021158456802368
2460.0,1658022384049,1.4809362888336182
2461.0,1658022384986,1.3821873664855957
2462.0,1658022385930,1.5850449800491333
2463.0,1658022386879,1.3784310817718506
2464.0,1658022387822,1.3676222562789917
2465.0,1658022388765,1.3932799100875854
2466.0,1658022389707,1.5370001792907715
